GeneratorName=FCCS 3.0,GeneratorVersion=3.0.0,DateCreated=10/29/2012
fuelbed_number,site_name,site_description,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,Total_aboveground_fuel_loading,efg_natural,efg_activity
303.000000,,,142,340.000000,5.488560,1.393920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.587051,0.000000,50.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.200000,0.300000,0.100000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700000,1.519000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,2.000000,44.502480,9,9
304.000000,,,113,340.000000,6.899905,1.581228,0.000000,0.078920,0.000000,1.866499,1.960354,1.633628,1.188416,0.000000,90.000000,0.000000,0.020000,0.000000,85.000000,0.000000,0.400000,1.000000,2.000000,4.000000,2.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.600000,0.000000,0.000000,2.000000,2.100000,0.000000,0.000000,0.500000,1.000000,16.500000,2.000000,12.000001,93.148567,8,4
305.000000,,,128,240.000000,9.283505,3.802788,0.340291,0.000000,1.304389,0.000000,0.250149,1.176212,2.695305,0.000000,95.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.200000,0.800000,1.300000,0.500000,0.500000,0.000000,3.000000,2.000000,0.000000,0.000000,0.029405,0.000000,0.500000,1.304750,0.100000,0.002500,0.500000,0.300000,0.000000,0.000000,0.000000,0.500000,11.000001,0.500000,4.000000,53.402821,9,9
306.000000,,,155,260.000000,0.689990,2.299968,0.402494,0.000000,0.000000,0.000000,3.101341,3.618231,0.976561,0.364545,90.000000,90.000000,0.010000,0.100000,90.000000,90.000000,0.200000,1.000000,1.000000,1.000000,6.000000,2.000000,2.000000,5.000000,10.000000,0.082221,0.045945,0.000000,1.000000,2.082500,0.000000,0.000000,0.500000,0.007500,0.001723,0.000000,3.000000,0.700000,8.820001,0.700000,3.920000,143.235611,8,3
307.000000,,,225,320.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.529775,0.000000,50.000000,0.000000,0.200000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.729775,7,7
308.000000,,,201,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.562554,0.000000,80.000000,0.000000,0.050000,0.010000,85.000000,85.000000,0.060000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.702554,12,12
309.000000,,,167,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553545,0.000000,50.000000,0.000000,0.100000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.653545,7,7
310.000000,,,219,320.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.135274,0.000000,45.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.100000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.052850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.588124,7,7
311.000000,,,210,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.067637,0.000000,45.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.100000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.052850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.520487,7,7
312.000000,,,209,340.000000,0.392040,2.221560,6.174630,0.000000,0.000000,0.000000,0.000000,0.000000,1.569592,0.072909,90.000000,98.000000,0.100000,0.010000,80.000000,80.000000,0.200000,0.200000,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.930000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.200000,26.300156,7,7
313.000000,,,209,340.000000,0.021780,0.370260,1.029105,0.000000,0.000000,0.000000,0.000000,0.000000,0.714144,0.000000,90.000000,0.000000,0.100000,0.000000,80.000000,0.000000,0.200000,0.200000,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.775000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.200000,38.742634,7,7
314.000000,,,116,240.000000,5.031180,0.000000,2.414966,0.123466,0.000000,26.862343,26.791506,4.410796,0.911595,0.000000,89.000000,0.000000,0.200000,0.000000,60.000000,0.000000,0.100000,0.400000,1.700000,4.400000,13.600000,0.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.800000,1.394400,0.000000,0.000000,0.500000,0.007500,0.000000,0.000000,0.500000,0.000000,0.000000,0.200000,1.120000,172.964783,8,3
315.000000,,,168,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,0.100000,95.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.057500,0.000000,0.000000,0.700000,0.052500,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,2.000000,3.460000,13,13
316.000000,,,159,260.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.291824,3.642192,70.000000,80.000000,0.300000,0.000000,90.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,8.370001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.804016,7,7
317.000000,,,214,340.000000,0.706979,0.000000,0.086249,0.000000,1.304389,0.000000,0.250149,1.176212,0.576465,0.000000,80.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.200000,0.800000,1.300000,0.500000,0.500000,0.000000,3.000000,2.000000,0.000000,0.000000,0.029405,0.000000,0.500000,1.304750,0.100000,0.002500,0.500000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,4.000000,21.132742,7,7
318.000000,,,171,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,0.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.345000,0.000000,0.000000,0.700000,0.052500,0.000000,0.000000,0.000000,0.500000,1.650000,0.500000,0.600000,3.897500,13,13
319.000000,,,133,240.000000,1.983722,0.000000,0.343035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.400000,0.900000,1.100000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.108800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.200000,18.178762,8,1
320.000000,,,120,330.000000,7.697705,1.164359,0.050312,0.000000,0.890052,0.000000,0.000000,0.551350,0.922252,0.000000,80.000000,0.000000,0.100000,0.010000,40.000000,60.000000,0.700000,2.100000,4.400000,0.700000,3.500000,0.000000,0.700000,8.000000,1.000000,0.000000,0.000000,0.000000,1.000000,2.404000,0.000000,0.000000,0.000000,0.000000,0.043450,0.000000,3.000000,0.500000,7.200000,1.200000,7.680000,140.381012,8,4
321.000000,,,131,240.000000,5.347425,3.219955,0.409682,0.019982,0.000000,3.044553,1.698973,1.045522,1.361745,0.000000,90.000000,0.000000,0.150000,0.010000,85.000000,60.000000,0.500000,1.000000,2.000000,2.000000,3.000000,1.000000,1.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.500000,1.455000,0.100000,0.001500,0.500000,0.112500,0.000000,0.000000,0.500000,2.500000,42.750004,0.500000,3.000000,150.981827,8,1
322.000000,,,130,240.000000,6.468659,10.781098,0.718740,0.097096,0.000000,4.056146,0.612611,0.408407,2.370029,0.000000,75.000000,0.000000,0.150000,0.050000,60.000000,80.000000,1.300000,1.000000,1.000000,2.000000,4.000000,5.000000,2.000000,4.000000,5.000000,0.000000,0.000000,0.000000,1.000000,2.850000,0.100000,0.006000,0.700000,0.210000,0.000000,0.000000,0.500000,2.000000,34.200001,3.000000,22.800001,252.641922,8,1
323.000000,,,124,130.000000,2.352240,0.000000,0.026136,0.000000,0.000000,0.000000,0.000000,0.000000,3.481190,0.000000,93.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.400000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.058800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.080000,5.361095,9,9
324.000000,,,300,130.000000,2.069971,0.000000,1.034985,0.000000,0.000000,0.000000,2.756748,0.000000,0.984076,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.500000,0.500000,0.500000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.614000,1.500000,0.075000,2.000000,2.550000,0.000000,0.000000,0.000000,4.000000,64.800003,5.000000,40.000000,138.372009,9,9
325.000000,,,104,240.000000,7.244900,2.328717,0.413276,0.000000,0.000000,0.000000,0.784142,1.960354,2.269575,0.000000,90.000000,0.000000,0.100000,0.000000,80.000000,0.000000,0.200000,0.200000,0.400000,0.200000,5.000000,0.000000,0.500000,5.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.479800,0.200000,0.002000,0.700000,0.105000,0.000000,0.000000,0.040000,1.000000,17.640001,1.000000,7.840000,104.596504,8,8
326.000000,,,311,130.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.400000,1.185122,90.000000,90.000000,0.050000,0.000000,80.000000,0.000000,0.200000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.790000,1.000000,0.075000,1.000000,0.375000,0.000000,0.000000,0.000000,0.200000,3.240000,0.200000,1.440000,12.755121,8,8
327.000000,,,311,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410661,0.000000,90.000000,0.000000,1.000000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.416500,0.000000,0.000000,4.000000,5.100000,0.000000,0.000000,0.000000,5.000000,99.000008,5.000000,36.000000,141.927170,8,8
328.000000,,,112,240.000000,0.172498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.732489,0.000000,90.000000,0.000000,1.000000,0.000000,80.000000,0.000000,0.100000,0.200000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.428750,0.000000,0.000000,4.000000,5.100000,0.000000,0.000000,0.000000,5.000000,99.000008,5.000000,36.000000,143.104614,8,1
329.000000,,,311,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.698928,0.000000,98.000000,0.000000,0.050000,0.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.232500,0.100000,0.010000,0.100000,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.300000,7.321429,8,8
330.000000,,,302,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.725000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,1.000000,3.225000,9,9
331.000000,,,300,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.488571,0.000000,90.000000,0.000000,0.050000,0.050000,80.000000,80.000000,0.200000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.100000,1.000000,7.200000,26.878572,9,9
332.000000,,,106,240.000000,7.187400,13.329359,0.000000,0.000000,0.000000,0.000000,3.752240,3.752240,1.000000,0.000000,90.000000,0.000000,0.010000,0.020000,80.000000,80.000000,0.200000,0.300000,1.500000,2.000000,1.000000,0.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,2.000000,5.580000,0.000000,0.000000,2.000000,0.150000,0.000000,0.000000,0.000000,1.000000,16.200001,1.000000,7.200000,128.185745,8,8
333.000000,,,306,130.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.339000,0.000000,98.000000,0.000000,0.050000,0.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.186000,0.100000,0.015000,0.100000,0.015000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.605000,13,13
334.000000,,,311,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.042643,0.000000,98.000000,0.000000,0.100000,0.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.232500,0.100000,0.010000,0.100000,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.300000,6.715142,8,8
335.000000,,,312,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.238028,0.000000,98.000000,0.000000,0.100000,0.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.181200,0.000000,0.000000,5.000000,5.250000,0.000000,0.000000,0.000000,3.000000,52.799999,3.000000,19.199999,79.769226,11,11
336.000000,,,999,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,65.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.805000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,4.500000,0.500000,2.000000,8.305000,8,8
337.000000,,,308,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,65.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.977500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,9.900001,0.500000,3.600000,15.477501,13,13
338.000000,,,315,130.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.944304,0.000000,98.000000,0.000000,0.800000,0.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.892500,0.000000,0.000000,0.300000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,3.800000,6.526804,13,13
339.000000,,,315,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,98.000000,0.000000,0.800000,0.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.892500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,3.400000,5.102500,13,13
401.000000,,,999,230.000000,0.186872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.442047,2.071118,90.000000,90.000000,0.200000,0.000000,75.000000,0.000000,0.200000,1.000000,2.000000,2.000000,0.000000,0.000000,4.400000,1.400000,0.000000,0.000000,1.531514,0.000000,2.000000,4.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,9.180000,0.600000,4.080000,36.428288,8,8
402.000000,,,71,230.000000,0.402494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.147349,1.380745,90.000000,90.000000,0.100000,0.000000,75.000000,0.000000,0.900000,3.600000,6.200000,10.600000,0.000000,0.000000,4.400000,1.400000,0.000000,0.000000,1.276262,0.000000,2.000000,4.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.600000,9.180000,0.600000,4.080000,53.428787,11,11
403.000000,,,47,220.000000,2.123550,0.469631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.056993,0.000000,85.000000,0.000000,0.130000,0.000000,50.000000,0.000000,0.300000,0.700000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.100000,1.260000,0.100000,0.560000,14.082112,9,9
404.000000,,,56,220.000000,22.738319,12.212828,5.145525,0.000000,1.729901,0.000000,0.801282,0.629578,2.760000,0.000000,85.000000,0.000000,0.300000,0.000000,85.000000,0.000000,1.000000,1.000000,2.000000,3.000000,2.000000,0.500000,2.300000,0.500000,0.000000,0.000000,0.000000,0.000000,2.000000,5.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.200000,58.606770,9,9
405.000000,,,52,220.000000,6.370649,0.449212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.591294,0.000000,85.000000,0.000000,0.130000,0.000000,50.000000,0.000000,0.300000,0.700000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.100000,1.260000,0.100000,0.560000,17.545744,9,9
406.000000,,,41,230.000000,9.147599,10.291049,2.082712,0.000000,7.197389,0.000000,2.832774,2.478678,1.240436,0.000000,80.000000,0.000000,0.080000,0.000000,80.000000,0.000000,0.500000,0.500000,1.000000,3.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,5.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,3.375000,0.500000,3.000000,145.527039,9,9
407.000000,,,52,230.000000,13.186264,4.355999,0.653400,0.000000,0.237869,0.000000,0.095720,0.095720,1.134788,0.000000,85.000000,0.000000,0.080000,0.000000,70.000000,0.000000,0.600000,1.200000,1.600000,1.500000,1.800000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,7.904999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.800000,172.752762,9,9
408.000000,,,20,220.000000,4.802490,1.274130,0.000000,0.000000,0.156687,0.000000,0.076576,0.040841,2.244307,0.000000,80.000000,0.000000,0.140000,0.000000,90.000000,0.000000,0.200000,0.500000,1.000000,1.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.200000,29.194201,9,9
409.000000,,,77,220.000000,2.535192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.476957,0.000000,90.000000,0.000000,0.200000,0.000000,80.000000,0.000000,0.100000,0.200000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.575000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,2.000000,5.051763,11,11
410.000000,,,63,220.000000,2.816285,0.476721,0.000000,0.000000,0.207122,0.000000,0.100060,0.100060,8.495224,0.000000,90.000000,0.000000,0.050000,0.000000,80.000000,0.000000,0.100000,0.500000,0.500000,0.100000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.592500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,1.000000,6.000000,27.726774,10,10
411.000000,,,93,320.000000,1.960200,0.299475,0.000000,0.000000,0.000000,0.000000,0.086276,0.064707,1.706912,0.000000,90.000000,0.000000,0.230000,0.000000,80.000000,0.000000,0.200000,0.400000,0.800000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.230250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.270000,0.100000,0.120000,11.664986,5,5
412.000000,,,164,210.000000,0.395307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.740837,0.000000,90.000000,0.000000,0.030000,0.000000,90.000000,0.000000,0.200000,0.700000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.773750,0.500000,0.012500,1.000000,0.225000,0.000000,0.000000,0.000000,0.500000,3.600000,0.500000,1.600000,12.079903,7,7
413.000000,,,43,220.000000,6.351047,0.000000,0.000000,0.000000,1.609194,0.000000,1.000597,0.500299,0.856508,0.000000,70.000000,0.000000,0.500000,0.000000,60.000000,0.000000,0.200000,0.500000,0.500000,1.000000,0.500000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.465000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,1.920000,25.025719,9,9
414.000000,,,64,220.000000,3.253932,1.151291,0.000000,0.000000,0.139187,0.000000,0.065806,0.065806,1.390436,0.000000,90.000000,0.000000,0.600000,0.000000,80.000000,0.000000,0.200000,0.400000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.223500,0.500000,0.012500,0.500000,0.037500,0.000000,0.000000,0.000000,0.100000,0.270000,0.100000,0.120000,10.764786,10,10
415.000000,,,252,230.000000,0.143748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054479,0.000000,90.000000,0.000000,0.900000,0.010000,85.000000,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.920000,1.000000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,1.120000,3.152103,13,13
416.000000,,,64,220.000000,1.470150,0.148191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.819207,0.000000,90.000000,0.000000,0.300000,0.010000,85.000000,70.000000,0.100000,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.602000,0.500000,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,1.800000,0.200000,0.800000,6.420497,10,10
417.000000,,,252,220.000000,0.199287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.010000,85.000000,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.460000,0.500000,0.050000,1.000000,0.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,1.120000,2.472003,13,13
418.000000,,,999,220.000000,0.614523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.287919,0.000000,90.000000,0.000000,0.300000,0.000000,85.000000,0.000000,0.100000,0.100000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.156000,0.500000,0.012500,0.500000,0.037500,0.000000,0.000000,0.000000,0.200000,1.800000,0.200000,0.800000,5.719770,8,8
419.000000,,,47,320.000000,1.960200,0.326700,0.000000,0.000000,0.000000,0.000000,0.086276,0.064707,1.956740,0.000000,90.000000,0.000000,0.230000,0.000000,80.000000,0.000000,0.200000,0.400000,0.800000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.232500,0.250000,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.270000,0.100000,0.120000,13.981859,9,9
420.000000,,,228,220.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.577118,0.000000,70.000000,0.000000,1.500000,0.300000,70.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,3.105000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.800000,10.582118,13,13
421.000000,,,48,230.000000,8.820900,1.960200,0.000000,0.000000,0.176590,0.000000,0.065806,0.065806,0.150000,0.000000,90.000000,0.000000,2.500000,0.000000,80.000000,0.000000,0.200000,0.400000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.226500,0.500000,0.012500,0.500000,0.037500,0.000000,0.000000,0.000000,0.100000,0.900000,0.200000,0.800000,21.561049,9,9
422.000000,,,228,220.000000,1.764180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.050000,70.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.178000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,6.750000,0.500000,3.000000,14.048812,13,13
